Id,mean_exam_points
10840,54.59715263164109
10841,56.54381100383947
10842,57.71351624818985
10843,66.17343716415871
10844,54.84465744218625
10845,63.309490196916855
10846,52.02270813478375
10847,57.19722080083643
10848,59.67823257718202
10849,55.24900267612756
10850,51.658179263170894
10851,54.135179956456454
10852,45.132445540993366
10853,62.402351459307695
10854,84.3988273168487
10855,63.528931301888115
10856,78.69255101549021
10857,59.97390620768663
10858,61.35372979925083
10859,54.596925585545165
10860,56.773462379988324
10861,44.4422118666387
10862,60.69412465848758
10863,42.84843296820438
10864,52.371629403202725
10865,55.38057753413422
10866,68.0128110826691
10867,65.38121602301274
10868,62.46876155101878
10869,57.55497512614896
10870,75.24150113021449
10871,53.75687633795662
10872,73.64953887501935
10873,79.64150405154972
10874,54.516382261706894
10875,60.583820716846795
10876,52.34038522276789
10877,54.071151183385474
10878,53.39572943851635
10879,74.35145439930079
10880,55.69000690026299
10881,85.42504858680235
10882,52.71658327395813
10883,45.08967880288004
10884,63.10240407914519
10885,70.4353620554996
10886,53.0566004827877
10887,53.861145835924894
10888,84.21353764747391
10889,69.32582932028471
10890,55.03732598201977
10891,55.70885271461357
10892,53.53929842524032
10893,75.01621229602603
10894,62.11417975314923
10895,79.53482582211056
10896,84.14914967593799
10897,54.32852886309623
10898,55.77645519533971
10899,65.12863196346308
10900,60.80640407677063
10901,55.30923611142419
10902,52.61855282404948
10903,52.10943619499382
10904,75.27364656788086
10905,54.30854972883103
10906,70.1935140761985
10907,55.28592221761272
10908,65.30173395239751
10909,59.33443272465769
10910,83.51633278845556
10911,64.7546903646823
10912,83.33108444981426
10913,65.24050035366174
10914,41.79524374610129
10915,86.32485688994338
10916,55.41041948485374
10917,62.171943526190844
10918,69.53647150252426
10919,71.39516441761491
10920,85.52666876185401
10921,61.729110228596596
10922,60.39972959967098
10923,53.27866232967033
10924,85.67121177127606
10925,70.41152881032741
10926,51.29369979857886
10927,59.500398969699006
10928,68.99251253103179
10929,55.66695826930276
10930,82.44797417414449
10931,56.14995947276101
10932,43.9881260704331
10933,89.30244206824412
10934,62.49392890064744
10935,62.90814271350686
10936,68.51947916319845
10937,59.794231301819224
10938,55.150295856401044
10939,52.8811574186538
10940,58.98834650762375
10941,59.28783163474813
10942,70.48364083503928
10943,55.26529390891593
10944,60.21015884541881
10945,52.16067290240728
10946,47.3094589686021
10947,55.72712381532956
10948,59.63601216275572
10949,54.924168120979644
10950,57.59177549708981
10951,69.36863897232662
10952,52.10943619499382
10953,69.86870812544402
10954,56.797938201980394
10955,55.2236484653303
10956,53.89761014427388
10957,54.99822071101006
10958,59.61049459706856
10959,61.73521209501402
10960,54.1696547425989
10961,55.47919968071035
10962,68.95996131979246
10963,53.36206539854854
10964,51.221710906666
10965,62.06942648474807
10966,55.21920578218716
10967,57.958282669815205
10968,59.66604272122516
10969,42.102294349320715
10970,54.79037588416955
10971,67.43589190942757
10972,84.39647707606991
10973,58.13819105783023
10974,91.6496719037117
10975,61.23295763272655
10976,55.32648196836042
10977,49.141463534140584
10978,63.83849050602681
10979,58.905798083266454
10980,80.44385040539595
10981,56.03807886730144
10982,75.33077766212611
10983,85.83052009876992
10984,57.490904120860016
10985,60.354768329742235
10986,55.26529390891593
10987,57.22407013295968
10988,64.06996587555557
10989,61.616016043074055
10990,55.38057753413422
10991,54.926014780851446
10992,56.536941883031055
10993,85.06112669452456
10994,56.46966302150104
10995,56.76000844480462
10996,60.468907452927105
10997,55.96516542707307
10998,65.40876817829879
10999,75.16620165153124
11000,53.37189820688007
11001,55.23709367597177
11002,85.09896814199283
11003,50.99680401001287
11004,60.748099460588115
11005,57.20432769633738
11006,61.46669297685296
11007,68.99251253103179
11008,68.41889379261008
11009,55.554492641459944
11010,62.4411745392785
11011,54.827010459615046
11012,41.868488752241085
11013,88.28086889521818
11014,62.08615095824141
11015,84.22186486000105
11016,59.1610817510778
11017,54.5456508295399
11018,84.9010624454188
11019,54.416797333086244
11020,54.34546061913328
11021,85.16949701301921
11022,82.89858013426142
11023,59.66604272122516
11024,51.23690526783853
11025,56.71956568213861
11026,63.97510721004014
11027,59.264720396778515
11028,84.39647707606991
11029,51.943199937393295
11030,62.46876155101878
11031,84.26891862338076
11032,74.88122634390824
11033,59.061980425729324
11034,56.57719094993104
11035,83.91322182968948
11036,76.5752031003295
11037,73.6577570408787
11038,63.10240407914519
11039,53.75206143577113
11040,64.28822905531099
11041,64.75774944120964
11042,54.70783232768707
11043,84.91000056625948
11044,70.59060043509285
11045,70.06700530349603
11046,92.15331916932286
11047,89.30244206824412
11048,64.84902458070127
11049,56.74627693708118
11050,54.21857490215204
11051,56.23693868005681
11052,83.75668427143025
11053,62.76846260377519
11054,66.14045592643274
11055,70.16630918757727
11056,62.784003158653086
11057,79.28836373197187
11058,88.86724221369882
11059,57.40634416469163
11060,83.65152829566208
11061,54.97954016305688
11062,46.69561380154911
11063,86.02502921939475
11064,70.0807694964593
11065,58.81554540788444
11066,69.05181959374052
11067,55.92684205337524
11068,58.52449753727313
11069,62.16940128629476
11070,89.21901375894376
11071,87.23580368160843
11072,64.38768061464721
11073,54.516382261706894
11074,71.21959947122508
11075,70.59460209431165
11076,60.454617123304196
11077,84.34745941021778
11078,48.08345518892719
11079,78.81677647624076
11080,84.39647707606991
11081,44.12082691212891
11082,84.59042960129274
11083,54.60279411457059
11084,78.92822754102727
11085,82.12745897845258
11086,81.88567206401883
11087,85.26780860703421
11088,61.67370628924421
11089,53.612988910929396
11090,68.47451415599103
11091,44.890675220944445
11092,59.136505272390046
11093,64.14782314318379
11094,54.04275945967533
11095,67.3415576934086
11096,54.28336409355338
11097,53.07576992870318
11098,60.89455421695989
11099,54.037076335975016
11100,52.71658327395813
11101,75.358061075288
11102,83.63352099194657
11103,88.76198507651208
11104,84.44063138712806
11105,53.32485305843089
11106,57.99806175091536
11107,75.15507614867103
11108,62.47634623266732
11109,60.693033337190045
11110,59.844990599290014
11111,81.19000055208602
11112,55.37254256312954
11113,66.92828645956368
11114,82.93078018595
11115,55.023658431846066
11116,84.55566072387403
11117,75.10598200163676
11118,86.31068386649986
11119,65.21593877631925
11120,57.267293703278504
11121,70.31718049532427
11122,63.729957086138654
11123,83.97381220574424
11124,89.36116781015214
11125,54.53220425848454
11126,56.5169082049231
11127,51.25790884811279
11128,59.5855456304182
11129,68.2702923922992
11130,75.32245044959897
11131,57.500678380710596
11132,56.252937843688485
11133,73.04404159347979
11134,57.958282669815205
11135,84.39647707606991
11136,59.222944614276955
11137,84.75161969919003
11138,81.55036009428287
11139,63.90619681488196
11140,64.13451918158677
11141,73.82640024491378
11142,52.43638327593973
11143,79.11975372813447
11144,57.27005378284339
11145,48.72498416752261
11146,63.29700844570993
11147,58.89567784923851
11148,52.62723468585808
11149,53.15860833021715
11150,60.79908843461195
11151,64.85583226989708
11152,48.00816052428895
11153,55.75802406927466
11154,79.0398005152441
11155,60.3564161435135
11156,69.37243853961944
11157,50.67445377238865
11158,85.67671653366588
11159,56.18269206894454
11160,55.830024572414246
11161,54.48888571402913
11162,84.59488096713422
11163,52.4669326688142
11164,53.14788292282967
11165,55.554492641459944
11166,43.32598561552448
11167,79.25587997067493
11168,54.664128957845946
11169,61.48157270283932
11170,56.46966302150104
11171,61.53963627818661
11172,89.093046649239
11173,64.85777503360724
11174,55.433732154862355
11175,83.87412353945659
11176,62.10370587069784
11177,70.3645989184799
11178,64.05695053974158
11179,54.65949138618652
11180,89.15652064117246
11181,45.90756647496158
11182,54.87764951791814
11183,84.71579045645437
11184,47.55805979771572
11185,54.04542906194821
11186,55.92684205337524
11187,85.11488254563142
11188,55.504500512762256
11189,69.96904936477081
11190,85.50652554627567
11191,55.79943235907051
11192,86.67997151079467
11193,60.92723696029779
11194,84.30853709223916
11195,65.44273530660212
11196,70.18518686367136
11197,55.863177279958414
11198,69.24720479204582
11199,60.964025995905835
11200,60.77729245557003
11201,89.52007178585808
11202,75.36713603795587
11203,60.0933629703125
11204,59.0355659873303
11205,58.88625530146793
11206,64.24091606549
11207,62.15140020550671
11208,77.55135682294062
11209,60.95667233160397
11210,64.1579253648836
11211,54.33026597390035
11212,57.18819906604588
11213,70.58981889876793
11214,53.65302008489606
11215,59.31643630004401
11216,75.69373022855532
11217,59.16834332914141
11218,84.53597143654962
11219,85.52369262609984
11220,57.03387500303332
11221,53.94535158485866
11222,70.37157031813476
11223,53.651878274180085
11224,59.0317969142527
11225,89.06863378188103
11226,55.38118779047641
11227,58.75255202662689
11228,64.81277327608755
11229,61.62203295446832
11230,64.3699722370773
11231,74.63204574261248
11232,64.7585489779404
11233,64.8455790672775
11234,54.42967984209355
11235,89.73089840918621
11236,52.34250127446237
11237,43.142136955786754
11238,60.93607944896981
11239,54.816117557516115
11240,58.6513245949397
11241,56.60950581795589
11242,81.89238335610449
11243,82.45604566246712
11244,48.70608512621165
11245,55.44474708285782
11246,58.11112266439698
11247,68.87858761714942
11248,44.64537113290547
11249,70.37157031813476
11250,54.364497344015106
11251,49.01662237314504
11252,66.80112873594476
11253,59.33443272465769
11254,89.31446778997419
11255,62.08812688321152
11256,55.911031276560614
11257,84.4571525808735
11258,48.08345518892719
11259,58.70252903566617
11260,54.89814675930115
11261,55.62143622723509
11262,60.317855025700005
11263,62.3450603840569
11264,86.45702184216023
11265,62.66084485750039
11266,57.11901347742777
11267,49.50092642281608
11268,55.378568041795035
11269,80.84542606414755
11270,64.4032211695251
